customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
8174-tbvcf,no,female,0,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),94.8,6859.05,3.16
8178-eyzuo,yes,male,0,no,no,46,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,electronic check,93.7,4154.8,3.12
8180-akmjv,no,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),44.55,44.55,1.48
8181-yhcmf,no,female,0,yes,yes,68,no,no,dsl,no,yes,yes,yes,yes,yes,two year,no,credit card (automatic),60.3,4109.0,2.01
8182-bjdsi,yes,female,0,no,no,28,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,89.95,2625.55,3.0
8182-pnagi,yes,male,0,no,no,12,yes,no,dsl,no,no,no,yes,no,no,month-to-month,no,bank transfer (automatic),50.25,593.75,1.68
8183-onmxc,yes,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,80.75,159.45,2.69
8184-wmofi,no,male,0,yes,yes,62,yes,no,dsl,yes,no,yes,yes,no,yes,one year,no,credit card (automatic),71.4,4487.3,2.38
8185-upybr,yes,male,0,yes,no,6,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.5,438.0,2.52
8189-dukmv,no,female,0,yes,no,4,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),20.5,79.05,0.68
8189-hbvrw,no,female,0,no,no,53,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,no,electronic check,90.8,4921.2,3.03
8189-xrike,no,female,1,no,no,32,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,90.95,2897.95,3.03
8190-ztqfb,no,male,0,no,no,41,no,no,dsl,no,no,yes,no,yes,yes,one year,yes,electronic check,51.35,2075.1,1.71
8191-xwszg,no,female,0,no,no,52,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.65,1022.95,0.69
8194-peeby,no,female,0,yes,yes,24,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.9,533.5,0.66
8197-bfwvu,no,female,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),93.25,6688.95,3.11
8198-rkszg,no,female,0,yes,yes,14,yes,yes,dsl,no,yes,no,yes,yes,yes,month-to-month,no,credit card (automatic),80.45,1137.05,2.68
8199-zllsa,yes,male,0,no,no,67,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),118.35,7804.15,3.94
8200-klnyw,no,female,0,yes,no,21,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,no,mailed check,80.9,1714.95,2.7
8200-lgksr,no,male,0,yes,no,71,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,no,electronic check,83.2,6126.1,2.77
8201-aaxcb,no,male,0,yes,yes,25,yes,yes,dsl,no,no,no,no,yes,no,month-to-month,no,electronic check,60.35,1404.65,2.01
8203-xjzrc,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.25,20.25,0.68
8204-tifgj,no,female,0,no,no,23,yes,no,no,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),20.3,470.6,0.68
8204-yjcla,no,male,1,yes,yes,72,no,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),64.8,4732.35,2.16
8205-mqugy,no,male,0,yes,yes,12,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.2,571.15,1.64
8205-otchb,yes,male,0,no,no,22,no,no,dsl,no,yes,yes,no,no,yes,one year,yes,bank transfer (automatic),43.75,903.6,1.46
8205-vslrb,no,male,0,yes,no,70,yes,yes,dsl,yes,no,yes,yes,no,yes,two year,no,credit card (automatic),77.3,5498.2,2.58
8207-dmrvl,no,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),114.55,8306.05,3.82
8207-vvmyb,no,female,0,yes,no,70,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),26.0,2006.95,0.87
8208-eumte,no,male,0,no,no,16,no,no,dsl,yes,yes,yes,yes,yes,no,two year,no,mailed check,54.85,916.15,1.83
8212-crqxp,no,female,0,yes,no,22,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),80.0,1706.45,2.67
8212-djrch,no,male,0,yes,yes,5,yes,no,fiber optic,yes,no,yes,no,no,yes,month-to-month,yes,mailed check,90.35,434.5,3.01
8212-fsqiv,no,male,0,no,yes,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.25,20.25,0.68
8213-tazpm,no,female,0,yes,yes,69,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),108.75,7493.05,3.62
8215-ngspe,no,female,0,yes,yes,42,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.0,833.55,0.67
8216-azuuz,no,female,0,yes,yes,42,yes,no,fiber optic,no,no,yes,yes,yes,yes,two year,yes,electronic check,100.4,4303.65,3.35
8217-qyohv,no,male,0,no,no,5,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,yes,mailed check,55.75,266.95,1.86
8218-ffjds,no,female,0,yes,no,72,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,yes,bank transfer (automatic),86.4,6058.95,2.88
8219-vybvi,no,male,0,no,yes,39,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,25.0,1004.35,0.83
8220-ocufy,no,female,0,no,no,21,yes,no,dsl,yes,no,yes,yes,no,no,one year,yes,electronic check,60.25,1258.35,2.01
8221-eqdgl,no,male,0,yes,no,35,yes,no,dsl,yes,yes,yes,no,no,no,month-to-month,no,mailed check,61.0,2130.45,2.03
8221-hvayi,no,male,0,yes,yes,35,yes,yes,dsl,yes,yes,yes,yes,no,no,two year,yes,credit card (automatic),69.15,2490.15,2.31
8224-dwckx,no,male,1,no,no,12,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),73.3,828.05,2.44
8224-ivvpa,no,female,0,no,no,27,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,mailed check,56.7,1652.95,1.89
8224-kdlkn,no,male,0,yes,yes,72,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),25.0,1738.9,0.83
8224-uaxbz,no,female,0,yes,no,58,no,no,dsl,yes,yes,no,no,yes,no,one year,yes,electronic check,45.35,2540.1,1.51
8225-btjau,yes,male,1,no,no,10,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,79.25,793.55,2.64
8226-bxges,no,male,0,yes,no,64,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,no,bank transfer (automatic),89.45,5692.65,2.98
8229-bujhx,no,female,0,yes,yes,71,yes,no,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),20.5,1500.95,0.68
8229-myejz,no,female,0,no,no,10,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,51.2,498.25,1.71
8229-tniqa,yes,female,0,no,no,4,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.3,196.95,1.51
8231-bswxx,no,male,0,no,no,71,yes,yes,fiber optic,no,yes,no,no,no,no,one year,yes,credit card (automatic),79.05,5552.5,2.64
8232-ctlko,no,female,0,yes,yes,66,yes,no,dsl,yes,no,no,no,yes,no,two year,yes,electronic check,59.75,3996.8,1.99
8232-utfoz,no,male,0,no,no,69,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),19.95,1399.35,0.66
8234-gszyk,no,male,0,no,no,43,yes,yes,no,no,no,no,no,no,no,two year,no,bank transfer (automatic),26.45,1110.05,0.88
8237-ulixl,no,female,0,yes,no,72,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),24.85,1871.85,0.83
8241-juiqo,no,female,0,no,no,61,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),19.45,1336.35,0.65
8242-jsvbo,no,male,0,no,no,7,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),44.65,322.5,1.49
8242-pdsgj,no,male,0,yes,no,70,no,no,dsl,yes,no,yes,yes,no,no,two year,yes,credit card (automatic),39.15,2692.75,1.3
8242-soquo,no,female,1,no,no,5,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,84.7,392.5,2.82
8245-umpyt,yes,female,1,no,no,16,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,96.4,1581.2,3.21
8246-shfga,no,male,0,no,no,17,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card (automatic),21.1,385.55,0.7
8249-thvec,no,male,0,yes,yes,51,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.4,997.75,0.65
8250-znggw,no,female,1,no,no,5,yes,no,dsl,yes,yes,no,yes,no,no,month-to-month,no,credit card (automatic),59.9,287.85,2.0
8256-erhvs,no,male,0,no,no,9,yes,no,dsl,yes,no,yes,yes,no,yes,month-to-month,yes,bank transfer (automatic),68.25,576.95,2.28
8256-twsnm,no,male,0,yes,yes,6,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.8,377.85,2.33
8257-rzahr,yes,female,0,yes,no,14,yes,yes,dsl,yes,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),64.7,941.0,2.16
8258-gstjk,yes,male,1,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,77.0,237.75,2.57
8259-dzliz,no,female,0,yes,yes,64,yes,yes,dsl,no,yes,no,no,no,no,one year,yes,bank transfer (automatic),53.85,3399.85,1.8
8259-nfjtv,no,female,0,yes,yes,7,no,no,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,34.65,246.6,1.16
8260-ngfny,yes,female,0,no,no,1,no,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,25.2,25.2,0.84
8261-gwdbq,no,female,1,yes,no,60,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),116.05,6925.9,3.87
8262-coggb,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.45,20.45,0.68
8263-jqaik,yes,male,1,no,no,2,no,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,24.45,47.5,0.82
8263-oketd,no,female,0,no,no,20,yes,yes,dsl,no,yes,no,yes,no,yes,month-to-month,yes,credit card (automatic),68.9,1370.35,2.3
8263-qmntj,no,male,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,115.55,8425.3,3.85
8265-hksow,no,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,no,credit card (automatic),107.45,7658.3,3.58
8266-vbfql,no,male,0,no,no,4,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,90.4,356.65,3.01
8267-kfgyd,no,male,0,no,yes,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,21.05,21.05,0.7
8267-znyvz,yes,female,0,yes,no,33,yes,no,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,electronic check,103.75,3361.05,3.46
8268-ydixr,no,male,0,yes,no,56,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,yes,electronic check,93.15,5253.95,3.1
8270-rksap,no,male,0,no,no,9,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.5,597.9,2.35
8272-onjlv,no,male,0,no,no,12,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,no,electronic check,95.7,1184.0,3.19
8276-mqbyc,yes,male,1,no,no,51,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,97.8,4913.3,3.26
8277-rvrsv,no,female,0,yes,yes,33,yes,yes,no,no,no,no,no,no,no,one year,no,credit card (automatic),24.15,800.3,0.8
8280-mqrqn,yes,female,0,no,no,1,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,mailed check,50.45,50.45,1.68
8285-abvlb,no,female,0,yes,no,70,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),19.85,1328.35,0.66
8286-afuyi,no,male,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,47.95,47.95,1.6
8289-dxcfq,no,female,0,no,no,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,50.1,50.1,1.67
8290-ywkhz,yes,female,1,yes,no,32,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.2,2931.0,3.11
8292-frfzq,no,female,0,no,no,39,no,no,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer (automatic),41.15,1700.9,1.37
8292-itgyj,no,female,0,yes,yes,45,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),24.65,1138.8,0.82
8292-tyspy,yes,male,0,no,no,19,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,yes,credit card (automatic),55.0,1046.5,1.83
8294-uimba,no,female,0,no,no,30,yes,no,fiber optic,no,no,no,yes,yes,yes,one year,yes,bank transfer (automatic),94.4,2638.1,3.15
8295-fhivv,no,male,0,no,no,7,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,19.4,168.65,0.65
8295-kmene,no,female,0,yes,yes,59,yes,yes,dsl,yes,no,yes,yes,yes,no,two year,yes,mailed check,76.45,4519.5,2.55
8305-vhzbz,yes,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.2,20.2,0.67
8309-ieyjd,no,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.6,70.6,2.35
8309-ppced,no,female,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),110.45,7982.5,3.68
8311-ueuab,no,female,0,yes,yes,67,yes,yes,dsl,yes,no,no,no,yes,yes,two year,yes,electronic check,75.5,5229.45,2.52
8313-afgbw,no,male,0,yes,no,47,yes,no,dsl,no,yes,yes,no,yes,yes,two year,no,electronic check,73.6,3522.65,2.45
8313-ktihg,no,male,0,no,no,4,yes,no,dsl,no,no,no,yes,yes,no,month-to-month,yes,electronic check,61.3,249.4,2.04
8313-ndoia,no,female,0,no,no,24,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.15,2494.65,3.47
8314-dpqhl,no,male,0,no,no,9,no,no,dsl,yes,no,yes,yes,no,yes,one year,no,mailed check,50.8,463.6,1.69
8314-htwve,no,female,0,yes,yes,7,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.85,144.15,0.66
8316-bbqay,no,female,0,no,no,65,no,no,dsl,yes,no,yes,yes,yes,yes,two year,no,credit card (automatic),59.95,3921.1,2.0
8317-bvkso,no,male,0,no,no,14,yes,no,no,no,no,no,no,no,no,month-to-month,yes,electronic check,20.05,299.3,0.67
8318-lcnbw,no,male,0,yes,no,35,no,no,dsl,yes,no,yes,no,yes,yes,one year,no,credit card (automatic),53.15,1930.9,1.77
8319-qbehw,no,male,0,no,yes,26,no,no,dsl,no,yes,no,no,yes,no,one year,yes,bank transfer (automatic),39.95,1023.75,1.33
8325-qrpzr,no,female,0,no,no,7,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,75.15,525.0,2.51
8327-lzkas,yes,female,1,yes,no,43,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,electronic check,107.55,4533.9,3.58
8327-wkmie,no,male,0,no,no,37,yes,no,no,no,no,no,no,no,no,one year,no,credit card (automatic),20.15,785.75,0.67
8328-skjno,no,male,0,no,yes,23,no,no,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer (automatic),40.65,947.4,1.36
8329-gwvpj,no,female,0,yes,yes,50,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),69.75,3557.7,2.33
8329-ibcti,yes,female,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.65,19.65,0.65
8329-utmvm,no,male,1,no,no,27,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),104.65,2964.0,3.49
8331-zxfoe,no,female,0,no,no,58,yes,yes,dsl,yes,yes,yes,yes,no,no,one year,yes,credit card (automatic),71.1,4299.2,2.37
8332-osjdw,no,male,0,yes,yes,12,yes,yes,no,no,no,no,no,no,no,one year,no,mailed check,26.4,314.95,0.88
8336-tavkx,no,female,1,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,no,bank transfer (automatic),78.45,5682.25,2.62
8337-mssxb,yes,female,0,no,no,14,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,86.3,1180.95,2.88
8337-upoaq,yes,male,1,yes,no,10,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,89.8,914.3,2.99
8338-qiunr,no,male,0,yes,yes,72,yes,yes,dsl,yes,no,yes,yes,no,no,two year,yes,credit card (automatic),66.5,4811.6,2.22
8344-wfmfh,no,male,0,no,yes,9,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,50.1,484.05,1.67
8345-mvdyc,no,female,0,no,no,45,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),81.65,3618.7,2.72
8347-gdtmp,no,female,0,yes,no,64,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),19.45,1225.65,0.65
8348-hfyiv,yes,male,0,no,no,2,no,no,dsl,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,49.25,90.35,1.64
8348-jlbug,no,male,1,yes,no,64,yes,no,fiber optic,yes,no,yes,no,no,no,one year,no,credit card (automatic),80.3,5017.7,2.68
8350-nymvi,no,female,0,no,no,39,no,no,dsl,no,yes,yes,yes,no,no,month-to-month,no,bank transfer (automatic),41.1,1597.05,1.37
8353-cfnvi,no,male,0,no,no,43,yes,yes,fiber optic,no,no,no,yes,yes,yes,one year,yes,electronic check,100.0,4211.55,3.33
8356-wuaoj,no,female,0,yes,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.0,45.0,1.5
8357-eqxfo,yes,female,0,no,no,7,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,95.35,660.9,3.18
8361-lbrdi,no,female,0,no,no,58,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),24.35,1423.85,0.81
8361-ltmkd,yes,male,1,yes,no,4,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,74.4,306.6,2.48
8364-trmmk,yes,female,0,no,no,3,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,50.65,151.3,1.69
8372-juxui,yes,male,0,no,yes,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.35,74.35,2.48
8374-uulrv,no,male,0,no,no,72,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,no,credit card (automatic),86.05,6309.65,2.87
8374-xgejj,yes,male,1,yes,no,43,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,101.0,4388.4,3.37
8375-dkebr,yes,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.6,69.6,2.32
8375-kvthk,no,male,0,yes,no,68,yes,no,fiber optic,no,yes,no,yes,yes,yes,one year,yes,electronic check,100.3,6754.35,3.34
8378-lkjaf,no,male,0,yes,yes,38,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),101.15,3956.7,3.37
8380-mqinp,no,female,0,yes,yes,55,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.3,1079.05,0.68
8380-pefpe,yes,male,0,no,yes,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,71.65,71.65,2.39
8382-shqeh,yes,female,0,yes,no,8,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.9,764.95,2.83
8383-sghju,no,female,0,no,no,33,yes,yes,dsl,yes,no,no,yes,no,no,one year,no,electronic check,59.4,1952.8,1.98
8384-fzbjk,no,female,0,yes,yes,57,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,100.6,5611.7,3.35
8386-osymc,no,female,0,yes,yes,58,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,credit card (automatic),105.2,6225.4,3.51
8387-mojjt,yes,female,0,yes,yes,42,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),77.95,3384.0,2.6
8387-ugusu,no,female,0,yes,yes,15,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.05,284.3,0.67
8388-dmkae,no,female,0,no,no,8,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.25,174.65,0.68
8388-fynpz,no,male,0,no,no,4,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,no,electronic check,56.75,245.15,1.89
8390-fesfv,no,female,0,no,no,62,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),84.5,5193.2,2.82
8393-dlhga,yes,male,0,no,yes,25,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,95.9,2448.75,3.2
8393-jmvmb,no,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.45,19.45,0.65
8395-etzkq,no,male,1,yes,yes,68,yes,no,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),19.5,1193.55,0.65
8397-mvtaz,yes,male,0,yes,no,34,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,100.05,3480.0,3.34
8398-tbiyd,no,female,0,no,no,72,yes,yes,fiber optic,yes,no,no,yes,no,no,two year,yes,bank transfer (automatic),84.7,6185.15,2.82
8399-yndch,yes,male,1,no,no,21,yes,no,dsl,no,no,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),60.05,1236.15,2.0
8400-wzicq,no,female,0,yes,yes,55,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,electronic check,55.7,3131.8,1.86
8401-emuwf,no,male,0,yes,yes,42,yes,yes,dsl,yes,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),69.4,3058.3,2.31
8402-eivqs,no,male,0,yes,no,67,yes,no,fiber optic,yes,yes,no,no,yes,yes,one year,yes,credit card (automatic),100.9,6733.15,3.36
8402-ooohj,no,female,0,no,no,41,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.65,835.15,0.69
8404-fydib,no,male,0,no,no,26,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,credit card (automatic),86.65,2208.75,2.89
8404-gfgcz,no,male,0,yes,no,4,yes,yes,dsl,no,no,yes,no,yes,no,month-to-month,no,electronic check,65.6,250.1,2.19
8404-viomb,no,female,0,no,no,66,no,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),62.5,4136.4,2.08
8404-vlqfb,no,female,0,yes,yes,15,yes,yes,no,no,no,no,no,no,no,month-to-month,yes,electronic check,25.25,394.85,0.84
8405-igqfx,no,female,0,no,no,63,yes,no,fiber optic,no,no,yes,yes,yes,no,one year,yes,credit card (automatic),90.05,5817.0,3.0
8406-lnmhf,no,male,1,yes,no,59,yes,no,fiber optic,yes,yes,yes,no,no,no,one year,yes,credit card (automatic),82.95,4903.15,2.76
8409-wqjux,no,female,0,no,no,25,no,no,dsl,no,no,yes,yes,yes,yes,one year,no,electronic check,54.2,1423.15,1.81
8410-bgqxn,no,male,0,no,no,4,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.4,93.4,0.65
8413-vonuo,yes,male,0,no,no,2,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,electronic check,95.65,167.3,3.19
8413-ynhnv,no,male,0,no,no,69,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,mailed check,90.65,6322.1,3.02
8414-myshr,yes,male,1,no,no,5,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,91.4,449.75,3.05
8414-ooeel,no,male,0,no,yes,66,yes,no,dsl,no,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),79.5,5196.1,2.65
8417-fmlzi,yes,male,0,yes,yes,6,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,credit card (automatic),83.55,477.55,2.78
8417-gsoda,no,male,0,yes,yes,28,yes,yes,fiber optic,no,no,no,no,yes,yes,one year,no,bank transfer (automatic),92.2,2568.15,3.07
8421-wzoow,no,female,1,yes,yes,57,yes,no,fiber optic,no,yes,yes,yes,yes,no,month-to-month,yes,credit card (automatic),95.3,5567.45,3.18
8429-xibum,yes,male,0,no,no,22,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),101.35,2317.1,3.38
8430-twcbx,no,female,0,yes,no,49,yes,no,no,no,no,no,no,no,no,one year,no,credit card (automatic),20.7,1032.05,0.69
8433-wpjtv,no,female,1,yes,yes,65,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,bank transfer (automatic),103.9,6767.1,3.46
8433-wxgna,yes,male,0,no,no,2,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,75.7,189.2,2.52
8434-pnqzx,no,female,0,no,no,42,yes,yes,dsl,no,no,yes,yes,yes,yes,two year,yes,credit card (automatic),78.45,3373.4,2.62
8434-vgeqq,no,male,0,yes,yes,61,yes,no,no,no,no,no,no,no,no,two year,no,credit card (automatic),20.55,1305.95,0.68
8436-bjumm,yes,male,0,yes,yes,26,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,83.75,2070.6,2.79
8439-ltugf,no,male,0,no,no,10,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),20.0,198.6,0.67
8441-shipe,no,female,0,no,no,67,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),25.6,1790.35,0.85
8443-wvpss,yes,male,0,yes,no,10,yes,no,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,99.85,990.9,3.33
8443-zrdbz,yes,male,0,no,no,4,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,76.05,318.9,2.53
8444-wridw,yes,female,1,no,no,66,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),80.45,5224.35,2.68
8445-dnbae,no,male,0,no,yes,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,50.05,50.05,1.67
8450-jovah,yes,male,0,yes,yes,2,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,mailed check,56.7,113.55,1.89
8450-luguk,no,female,0,yes,yes,37,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),24.1,861.85,0.8
8450-uyibu,no,female,1,no,no,35,no,no,dsl,no,no,yes,no,yes,no,month-to-month,yes,electronic check,39.85,1434.6,1.33
8454-aatjp,no,female,0,no,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),115.05,8405.0,3.84
8455-hiraq,no,female,0,no,no,8,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,44.45,369.3,1.48
